timestamp,device_id,motor_temp,vibration_rms,current,alerta
2025-11-12 11:25:10,motor_01,76.05,2.836,25.04,0
2025-11-12 11:25:20,motor_05,53.59,2.274,19.59,0
2025-11-12 11:25:30,motor_02,64.84,3.046,22.85,0
2025-11-12 11:25:40,motor_03,71.36,2.121,26.68,0
2025-11-12 11:25:50,motor_04,69.51,2.889,24.68,0
2025-11-12 11:26:00,motor_02,71.68,2.305,19.06,0
2025-11-12 11:26:10,motor_02,71.3,2.675,21.98,0
2025-11-12 11:26:20,motor_03,67.5,2.269,19.5,0
2025-11-12 11:26:30,motor_03,66.08,2.525,18.92,0
2025-11-12 11:26:40,motor_02,68.58,1.963,24.35,0
2025-11-12 11:26:50,motor_03,77.14,2.624,25.68,0
2025-11-12 11:27:00,motor_05,65.81,2.522,25.32,0
2025-11-12 11:27:10,motor_02,69.89,2.23,25.81,0
2025-11-12 11:27:20,motor_01,85.67,3.317,23.96,1
2025-11-12 11:27:30,motor_02,79.24,2.567,23.18,0
2025-11-12 11:27:40,motor_02,67.72,2.192,20.78,0
2025-11-12 11:27:50,motor_01,75.55,2.436,22.68,0
2025-11-12 11:28:00,motor_01,76.8,1.997,20.04,0
2025-11-12 11:28:10,motor_03,69.24,3.673,21.46,0
2025-11-12 11:28:20,motor_02,68.78,3.03,24.27,0
2025-11-12 11:28:30,motor_05,67.97,2.637,23.65,0
2025-11-12 11:28:40,motor_01,69.84,3.086,33.19,0
2025-11-12 11:28:50,motor_01,74.52,1.51,19.96,0
2025-11-12 11:29:00,motor_04,71.33,1.221,23.62,0
2025-11-12 11:29:10,motor_04,85.28,2.962,19.73,1
2025-11-12 11:29:20,motor_01,63.07,1.811,22.84,0
2025-11-12 11:29:30,motor_01,64.04,2.382,22.96,0
2025-11-12 11:29:40,motor_01,83.24,2.603,26.53,0
2025-11-12 11:29:50,motor_02,68.73,2.96,22.65,0
2025-11-12 11:30:00,motor_02,65.27,1.931,23.43,0
2025-11-12 11:30:10,motor_01,78.39,2.7,22.71,0
2025-11-12 11:30:20,motor_01,71.06,2.507,19.8,0
2025-11-12 11:30:30,motor_02,87.38,3.326,31.54,1
2025-11-12 11:30:40,motor_05,69.0,2.24,22.85,0
2025-11-12 11:30:50,motor_03,73.66,3.989,35.96,1
2025-11-12 11:31:00,motor_02,69.23,2.448,25.68,0
2025-11-12 11:31:10,motor_01,61.6,3.387,23.3,0
2025-11-12 11:31:20,motor_01,69.36,2.105,23.24,0
2025-11-12 11:31:30,motor_01,71.0,2.871,18.84,0
2025-11-12 11:31:40,motor_04,81.35,2.47,25.62,0
2025-11-12 11:31:50,motor_04,78.59,5.317,21.91,1
2025-11-12 11:32:00,motor_05,56.33,2.816,26.24,0
2025-11-12 11:32:10,motor_05,70.03,2.35,27.95,0
2025-11-12 11:32:20,motor_05,86.35,1.169,23.44,0
2025-11-12 11:32:30,motor_05,74.74,0.969,20.93,0
2025-11-12 11:32:40,motor_01,65.13,3.136,23.95,0
2025-11-12 11:32:50,motor_01,73.7,3.115,25.05,0
2025-11-12 11:33:00,motor_02,78.74,4.102,30.56,1
2025-11-12 11:33:10,motor_03,64.4,5.205,22.31,1
2025-11-12 11:33:20,motor_01,68.16,1.854,25.69,0
2025-11-12 11:33:30,motor_04,77.98,3.011,34.64,1
2025-11-12 11:33:40,motor_03,58.61,2.506,22.96,0
2025-11-12 11:33:50,motor_02,62.36,1.996,19.04,0
2025-11-12 11:34:00,motor_01,70.27,3.324,25.37,0
2025-11-12 11:34:10,motor_01,67.21,3.62,21.7,0
2025-11-12 11:34:20,motor_01,72.47,2.739,24.64,0
2025-11-12 11:34:30,motor_04,62.78,2.495,24.45,0
2025-11-12 11:34:40,motor_03,82.49,2.143,23.83,1
2025-11-12 11:34:50,motor_03,62.93,3.273,24.24,0
2025-11-12 11:35:00,motor_01,80.09,2.538,25.54,0
2025-11-12 11:35:10,motor_02,59.99,2.355,25.91,0
2025-11-12 11:35:20,motor_02,63.5,2.741,24.35,0
2025-11-12 11:35:30,motor_04,71.61,2.207,18.07,0
2025-11-12 11:35:40,motor_04,80.56,2.573,27.83,0
2025-11-12 11:35:50,motor_01,72.08,1.779,25.23,0
2025-11-12 11:36:00,motor_05,72.84,3.044,20.39,0
2025-11-12 11:36:10,motor_01,69.75,2.448,21.64,0
2025-11-12 11:36:20,motor_04,63.95,3.079,24.69,0
2025-11-12 11:36:30,motor_01,67.37,2.399,26.04,0
2025-11-12 11:36:40,motor_01,62.51,2.432,22.54,0
2025-11-12 11:36:50,motor_04,62.7,1.894,26.48,0
2025-11-12 11:37:00,motor_01,71.6,2.88,18.62,0
2025-11-12 11:37:10,motor_02,62.79,2.062,20.87,0
2025-11-12 11:37:20,motor_02,70.99,2.257,17.81,0
2025-11-12 11:37:30,motor_01,61.79,2.501,21.31,0
2025-11-12 11:37:40,motor_03,72.46,2.561,28.52,0
2025-11-12 11:37:50,motor_04,67.99,1.647,30.17,0
2025-11-12 11:38:00,motor_04,78.55,2.385,24.7,0
2025-11-12 11:38:10,motor_02,71.66,2.898,22.08,0
2025-11-12 11:38:20,motor_02,77.31,2.311,23.34,0
2025-11-12 11:38:30,motor_01,65.68,2.388,25.42,0
2025-11-12 11:38:40,motor_01,69.63,2.581,19.31,0
2025-11-12 11:38:50,motor_01,63.86,2.437,22.28,0
2025-11-12 11:39:00,motor_05,68.16,1.985,28.3,0
2025-11-12 11:39:10,motor_04,67.96,2.482,20.86,0
2025-11-12 11:39:20,motor_04,65.31,2.997,21.75,0
2025-11-12 11:39:30,motor_02,62.71,1.974,24.04,0
2025-11-12 11:39:40,motor_02,61.65,2.313,24.85,0
2025-11-12 11:39:50,motor_02,70.39,2.27,22.12,1
2025-11-12 11:40:00,motor_02,63.7,2.971,24.23,0
2025-11-12 11:40:10,motor_02,74.04,2.454,25.82,0
2025-11-12 11:40:20,motor_01,61.29,2.075,29.88,0
2025-11-12 11:40:30,motor_01,61.73,2.546,23.62,0
2025-11-12 11:40:40,motor_05,80.73,1.898,23.88,0
2025-11-12 11:40:50,motor_02,66.87,1.983,28.58,0
2025-11-12 11:41:00,motor_05,76.88,5.234,22.35,1
2025-11-12 11:41:10,motor_01,73.26,1.967,20.03,0
2025-11-12 11:41:20,motor_03,74.09,3.179,24.75,0
2025-11-12 11:41:30,motor_01,61.35,2.133,27.23,0
2025-11-12 11:41:40,motor_01,68.78,2.733,25.08,0
2025-11-12 11:41:50,motor_01,60.25,2.082,23.71,0
2025-11-12 11:42:00,motor_01,84.03,2.88,19.65,0
2025-11-12 11:42:10,motor_05,60.4,1.987,23.82,0
2025-11-12 11:42:20,motor_02,64.27,2.52,27.7,0
2025-11-12 11:42:30,motor_03,63.2,2.526,20.3,0
2025-11-12 11:42:40,motor_02,60.91,3.664,23.27,0
2025-11-12 11:42:50,motor_02,77.94,2.815,22.84,0
2025-11-12 11:43:00,motor_02,84.22,2.204,21.91,0
2025-11-12 11:43:10,motor_01,67.26,2.843,24.74,0
2025-11-12 11:43:20,motor_05,62.28,3.569,25.33,0
2025-11-12 11:43:30,motor_04,56.77,1.685,25.3,0
2025-11-12 11:43:40,motor_03,82.6,2.797,21.07,1
2025-11-12 11:43:50,motor_02,67.36,2.382,19.06,0
2025-11-12 11:44:00,motor_01,66.21,2.291,24.79,0
2025-11-12 11:44:10,motor_05,71.1,2.334,22.48,0
2025-11-12 11:44:20,motor_02,73.2,1.848,29.51,0
2025-11-12 11:44:30,motor_01,91.01,4.052,29.65,1
2025-11-12 11:44:40,motor_02,69.0,1.789,29.97,0
2025-11-12 11:44:50,motor_04,62.97,2.4,21.18,0
2025-11-12 11:45:00,motor_03,74.25,3.023,25.71,0
2025-11-12 11:45:10,motor_04,70.47,2.485,26.61,0
2025-11-12 11:45:20,motor_04,75.67,2.01,26.28,0
2025-11-12 11:45:30,motor_01,74.58,1.826,22.94,0
2025-11-12 11:45:40,motor_05,65.54,5.337,27.84,1
2025-11-12 11:45:50,motor_02,61.39,2.121,24.0,0
2025-11-12 11:46:00,motor_03,65.52,2.603,24.38,0
2025-11-12 11:46:10,motor_01,62.97,1.799,19.39,0
2025-11-12 11:46:20,motor_05,74.82,2.907,25.93,0
2025-11-12 11:46:30,motor_01,71.99,2.558,23.22,0
2025-11-12 11:46:40,motor_01,76.8,2.595,25.39,0
2025-11-12 11:46:50,motor_02,72.48,3.221,24.71,0
2025-11-12 11:47:00,motor_01,71.33,2.281,24.54,0
2025-11-12 11:47:10,motor_01,77.18,2.137,23.86,0
2025-11-12 11:47:20,motor_03,73.17,2.226,26.36,0
2025-11-12 11:47:30,motor_02,70.32,2.404,23.4,0
2025-11-12 11:47:40,motor_05,78.23,2.455,19.63,0
2025-11-12 11:47:50,motor_02,70.95,2.085,25.71,0
2025-11-12 11:48:00,motor_03,67.81,1.488,21.57,0
2025-11-12 11:48:10,motor_02,64.38,2.22,20.03,0
2025-11-12 11:48:20,motor_03,73.76,2.68,20.93,0
2025-11-12 11:48:30,motor_03,77.55,2.568,24.85,0
2025-11-12 11:48:40,motor_02,69.65,3.1,23.71,0
2025-11-12 11:48:50,motor_05,93.17,3.791,17.6,1
2025-11-12 11:49:00,motor_02,58.01,2.88,22.85,0
2025-11-12 11:49:10,motor_01,70.19,3.191,27.51,0
2025-11-12 11:49:20,motor_03,69.56,2.883,22.65,0
2025-11-12 11:49:30,motor_04,65.56,3.355,23.5,0
2025-11-12 11:49:40,motor_01,84.77,3.425,27.13,0
2025-11-12 11:49:50,motor_02,69.96,2.976,26.39,0
2025-11-12 11:50:00,motor_04,68.01,2.853,27.07,0
2025-11-12 11:50:10,motor_03,68.91,2.397,15.68,0
2025-11-12 11:50:20,motor_05,58.76,2.479,29.2,0
2025-11-12 11:50:30,motor_02,65.73,2.331,25.91,0
2025-11-12 11:50:40,motor_03,77.01,2.811,31.38,0
2025-11-12 11:50:50,motor_02,65.87,2.14,21.65,0
2025-11-12 11:51:00,motor_05,64.23,2.404,18.71,0
2025-11-12 11:51:10,motor_02,77.86,1.322,24.02,0
2025-11-12 11:51:20,motor_03,77.92,3.362,23.17,0
2025-11-12 11:51:30,motor_02,73.4,2.39,25.96,0
2025-11-12 11:51:40,motor_03,67.75,2.728,27.22,0
2025-11-12 11:51:50,motor_03,68.52,3.229,23.74,0
2025-11-12 11:52:00,motor_02,65.07,2.65,23.28,0
2025-11-12 11:52:10,motor_05,64.27,3.222,25.57,0
2025-11-12 11:52:20,motor_02,63.62,1.879,23.23,0
2025-11-12 11:52:30,motor_03,85.65,4.679,22.98,1
2025-11-12 11:52:40,motor_02,64.26,3.044,27.11,0
2025-11-12 11:52:50,motor_02,61.18,2.605,27.78,0
2025-11-12 11:53:00,motor_02,82.03,4.277,34.5,1
2025-11-12 11:53:10,motor_01,71.33,1.916,23.5,0
2025-11-12 11:53:20,motor_01,79.24,2.356,17.58,0
2025-11-12 11:53:30,motor_03,65.92,3.222,23.56,0
2025-11-12 11:53:40,motor_03,71.44,1.566,21.73,0
2025-11-12 11:53:50,motor_03,71.82,2.78,23.61,0
2025-11-12 11:54:00,motor_01,68.17,2.766,21.99,0
2025-11-12 11:54:10,motor_02,74.46,3.485,23.94,0
2025-11-12 11:54:20,motor_01,74.18,1.709,20.88,0
2025-11-12 11:54:30,motor_04,71.39,3.305,20.16,0
2025-11-12 11:54:40,motor_04,69.02,2.22,27.67,0
2025-11-12 11:54:50,motor_01,67.42,2.276,21.09,0
2025-11-12 11:55:00,motor_03,61.79,1.889,24.0,0
2025-11-12 11:55:10,motor_01,65.59,1.956,26.86,0
2025-11-12 11:55:20,motor_01,66.68,2.702,26.74,0
2025-11-12 11:55:30,motor_01,63.61,1.944,26.38,0
2025-11-12 11:55:40,motor_01,81.03,3.636,31.45,1
2025-11-12 11:55:50,motor_03,77.51,2.169,26.17,0
2025-11-12 11:56:00,motor_05,65.17,1.893,28.12,0
2025-11-12 11:56:10,motor_01,92.53,2.68,25.28,1
2025-11-12 11:56:20,motor_02,62.97,2.668,18.49,0
2025-11-12 11:56:30,motor_03,67.93,2.361,22.41,0
2025-11-12 11:56:40,motor_05,66.17,2.517,26.09,0
2025-11-12 11:56:50,motor_03,92.41,3.392,29.38,1
2025-11-12 11:57:00,motor_01,66.66,3.041,28.86,0
2025-11-12 11:57:10,motor_03,76.04,2.345,23.81,0
2025-11-12 11:57:20,motor_02,71.93,4.688,24.26,1
2025-11-12 11:57:30,motor_05,66.61,2.538,27.37,0
2025-11-12 11:57:40,motor_02,62.4,2.735,23.45,0
2025-11-12 11:57:50,motor_03,71.6,1.77,24.53,0
2025-11-12 11:58:00,motor_01,75.78,2.055,26.7,0
2025-11-12 11:58:10,motor_02,70.98,2.14,19.58,0
2025-11-12 11:58:20,motor_04,83.3,2.396,23.14,0
2025-11-12 11:58:30,motor_03,78.95,2.119,26.49,0
2025-11-12 11:58:40,motor_02,68.18,2.854,24.2,0
2025-11-12 11:58:50,motor_05,68.75,1.697,28.4,0
2025-11-12 11:59:00,motor_04,72.11,1.71,19.27,0
2025-11-12 11:59:10,motor_02,64.21,2.333,18.93,0
2025-11-12 11:59:20,motor_02,77.34,2.412,26.31,0
2025-11-12 11:59:30,motor_02,72.56,1.773,26.6,0
2025-11-12 11:59:40,motor_03,71.45,2.197,23.42,0
2025-11-12 11:59:50,motor_02,74.3,2.299,25.2,0
2025-11-12 12:00:00,motor_01,80.67,2.303,26.24,0
2025-11-12 12:00:10,motor_05,70.66,2.576,21.56,0
2025-11-12 12:00:20,motor_05,69.0,2.169,21.88,0
2025-11-12 12:00:30,motor_04,102.39,4.294,24.57,1
2025-11-12 12:00:40,motor_05,94.26,3.572,26.71,1
2025-11-12 12:00:50,motor_03,67.55,2.096,20.5,0
2025-11-12 12:01:00,motor_04,69.94,2.547,23.41,0
2025-11-12 12:01:10,motor_04,71.06,2.562,23.27,0
2025-11-12 12:01:20,motor_02,72.36,3.107,25.25,0
2025-11-12 12:01:30,motor_02,61.86,2.2,23.97,0
2025-11-12 12:01:40,motor_01,60.5,2.884,22.36,0
2025-11-12 12:01:50,motor_03,65.24,2.521,27.75,0
2025-11-12 12:02:00,motor_01,63.97,3.246,22.38,0
2025-11-12 12:02:10,motor_01,66.01,3.145,23.12,0
2025-11-12 12:02:20,motor_03,73.09,2.598,19.23,0
2025-11-12 12:02:30,motor_02,68.67,2.369,21.86,0
2025-11-12 12:02:40,motor_01,71.41,2.753,25.55,0
2025-11-12 12:02:50,motor_04,62.8,2.41,24.96,0
2025-11-12 12:03:00,motor_04,67.5,3.34,25.8,0
2025-11-12 12:03:10,motor_01,73.77,2.539,25.65,0
2025-11-12 12:03:20,motor_01,74.51,2.297,30.26,0
2025-11-12 12:03:30,motor_02,82.76,3.18,21.76,1
2025-11-12 12:03:40,motor_04,70.24,1.893,19.14,0
2025-11-12 12:03:50,motor_04,82.72,2.778,20.85,0
2025-11-12 12:04:00,motor_01,69.58,2.09,21.89,0
2025-11-12 12:04:10,motor_04,65.4,3.049,21.08,0
2025-11-12 12:04:20,motor_01,76.28,1.969,31.84,1
2025-11-12 12:04:30,motor_02,71.12,2.564,27.76,0
2025-11-12 12:04:40,motor_05,69.79,3.075,28.62,0
2025-11-12 12:04:50,motor_01,70.04,1.424,25.51,0
2025-11-12 12:05:00,motor_01,62.3,3.509,30.42,0
2025-11-12 12:05:10,motor_02,64.06,2.287,22.93,0
2025-11-12 12:05:20,motor_03,68.37,2.571,19.1,0
2025-11-12 12:05:30,motor_05,69.48,2.786,27.16,0
2025-11-12 12:05:40,motor_05,65.78,2.863,18.48,0
2025-11-12 12:05:50,motor_01,68.6,2.637,21.73,0
2025-11-12 12:06:00,motor_01,70.6,2.999,25.56,0
2025-11-12 12:06:10,motor_04,75.29,2.76,23.69,0
2025-11-12 12:06:20,motor_01,69.32,3.38,23.43,0
2025-11-12 12:06:30,motor_04,79.15,3.308,27.81,1
2025-11-12 12:06:40,motor_03,66.75,3.482,23.97,0
2025-11-12 12:06:50,motor_01,73.88,2.951,27.01,0
2025-11-12 12:07:00,motor_04,72.26,1.597,24.06,0
2025-11-12 12:07:10,motor_01,74.82,3.806,21.51,0
2025-11-12 12:07:20,motor_02,73.72,2.213,20.26,0
2025-11-12 12:07:30,motor_03,73.17,3.248,21.57,0
2025-11-12 12:07:40,motor_02,69.59,2.513,25.18,0
2025-11-12 12:07:50,motor_03,71.62,3.031,25.03,0
2025-11-12 12:08:00,motor_03,76.02,2.156,21.6,0
2025-11-12 12:08:10,motor_05,65.09,2.813,17.37,0
2025-11-12 12:08:20,motor_05,66.42,2.373,25.26,0
2025-11-12 12:08:30,motor_02,70.68,3.29,21.31,0
2025-11-12 12:08:40,motor_01,72.8,2.719,26.07,0
2025-11-12 12:08:50,motor_03,64.72,2.968,21.73,0
2025-11-12 12:09:00,motor_05,69.11,1.418,21.04,0
2025-11-12 12:09:10,motor_02,69.5,2.457,24.46,0
2025-11-12 12:09:20,motor_02,57.77,2.705,31.07,0
2025-11-12 12:09:30,motor_02,69.02,2.612,26.25,0
2025-11-12 12:09:40,motor_01,69.12,2.981,24.41,0
2025-11-12 12:09:50,motor_03,69.2,2.317,25.08,0
2025-11-12 12:10:00,motor_02,77.71,2.524,18.75,0
2025-11-12 12:10:10,motor_04,62.2,3.091,20.63,0
2025-11-12 12:10:20,motor_04,63.92,1.361,16.47,0
2025-11-12 12:10:30,motor_04,55.11,2.795,29.19,0
2025-11-12 12:10:40,motor_02,67.8,2.333,28.58,0
2025-11-12 12:10:50,motor_02,67.8,2.044,25.18,0
2025-11-12 12:11:00,motor_03,67.0,2.668,24.41,0
2025-11-12 12:11:10,motor_04,75.95,3.114,19.35,0
2025-11-12 12:11:20,motor_02,75.07,3.02,23.34,0
2025-11-12 12:11:30,motor_04,71.27,2.432,29.38,0
2025-11-12 12:11:40,motor_01,67.84,2.938,24.39,0
2025-11-12 12:11:50,motor_04,75.9,2.934,22.31,0
2025-11-12 12:12:00,motor_01,69.09,2.456,18.73,0
2025-11-12 12:12:10,motor_01,65.71,2.153,28.14,0
2025-11-12 12:12:20,motor_02,59.67,2.182,23.79,0
2025-11-12 12:12:30,motor_01,77.38,3.344,26.86,1
2025-11-12 12:12:40,motor_01,93.63,3.068,21.23,1
2025-11-12 12:12:50,motor_01,94.08,2.38,32.64,1
2025-11-12 12:13:00,motor_02,74.07,4.186,23.6,1
2025-11-12 12:13:10,motor_04,65.5,2.916,24.62,0
2025-11-12 12:13:20,motor_01,66.3,4.379,22.49,1
2025-11-12 12:13:30,motor_03,73.66,2.665,26.33,0
2025-11-12 12:13:40,motor_04,59.45,3.12,24.24,0
2025-11-12 12:13:50,motor_01,73.78,1.846,27.19,0
2025-11-12 12:14:00,motor_01,74.75,2.477,22.93,0
2025-11-12 12:14:10,motor_04,82.21,2.759,43.19,1
2025-11-12 12:14:20,motor_04,68.43,2.69,22.31,0
2025-11-12 12:14:30,motor_02,72.98,3.12,21.29,0
2025-11-12 12:14:40,motor_04,70.56,1.835,20.92,0
2025-11-12 12:14:50,motor_01,65.24,2.785,23.37,0
2025-11-12 12:15:00,motor_02,80.33,3.016,18.84,0
2025-11-12 12:15:10,motor_03,68.02,2.407,24.88,0
2025-11-12 12:15:20,motor_01,73.8,2.431,18.28,0
2025-11-12 12:15:30,motor_04,55.56,2.709,24.49,0
2025-11-12 12:15:40,motor_02,77.05,2.672,19.95,0
2025-11-12 12:15:50,motor_04,83.4,5.338,22.86,1
2025-11-12 12:16:00,motor_02,70.45,2.781,25.81,0
2025-11-12 12:16:10,motor_02,99.17,2.78,30.91,1
2025-11-12 12:16:20,motor_01,72.87,2.995,20.77,0
2025-11-12 12:16:30,motor_01,66.08,3.083,23.55,0
2025-11-12 12:16:40,motor_04,72.96,2.593,21.83,0
2025-11-12 12:16:50,motor_01,64.76,1.753,21.39,0
2025-11-12 12:17:00,motor_01,66.03,2.443,21.86,0
2025-11-12 12:17:10,motor_01,77.13,2.597,26.47,0
2025-11-12 12:17:20,motor_01,75.63,1.928,22.54,0
2025-11-12 12:17:30,motor_04,66.77,2.32,30.75,0
2025-11-12 12:17:40,motor_02,65.79,1.795,25.25,0
2025-11-12 12:17:50,motor_05,65.67,2.804,20.97,0
2025-11-12 12:18:00,motor_01,74.23,2.583,22.9,0
2025-11-12 12:18:10,motor_03,63.64,1.677,21.59,0
2025-11-12 12:18:20,motor_02,72.5,2.676,26.4,0
2025-11-12 12:18:30,motor_02,73.74,2.472,19.08,0
2025-11-12 12:18:40,motor_04,68.87,2.758,19.98,0
2025-11-12 12:18:50,motor_05,75.79,2.304,22.23,0
2025-11-12 12:19:00,motor_04,68.48,2.099,26.05,0
2025-11-12 12:19:10,motor_01,69.27,2.115,27.7,0
2025-11-12 12:19:20,motor_01,64.76,2.231,28.14,0
2025-11-12 12:19:30,motor_03,76.34,2.509,25.59,0
2025-11-12 12:19:40,motor_01,65.36,2.574,23.75,0
2025-11-12 12:19:50,motor_03,72.46,2.405,26.38,0
2025-11-12 12:20:00,motor_03,69.06,2.288,20.57,0
2025-11-12 12:20:10,motor_03,62.85,2.324,18.47,0
2025-11-12 12:20:20,motor_04,66.54,3.754,25.31,0
2025-11-12 12:20:30,motor_03,77.84,2.115,20.98,0
2025-11-12 12:20:40,motor_01,71.18,2.221,23.8,0
2025-11-12 12:20:50,motor_01,64.0,4.147,24.36,0
2025-11-12 12:21:00,motor_03,79.75,2.995,33.07,1
2025-11-12 12:21:10,motor_02,69.55,1.81,26.81,0
2025-11-12 12:21:20,motor_01,91.1,2.921,26.5,0
2025-11-12 12:21:30,motor_02,71.8,2.045,24.59,0
2025-11-12 12:21:40,motor_04,67.52,2.955,22.67,0
2025-11-12 12:21:50,motor_04,78.57,2.395,24.32,0
2025-11-12 12:22:00,motor_03,58.69,2.28,22.21,0
2025-11-12 12:22:10,motor_02,70.48,3.305,23.41,0
2025-11-12 12:22:20,motor_01,83.14,2.783,31.85,0
2025-11-12 12:22:30,motor_02,69.38,2.986,24.55,0
2025-11-12 12:22:40,motor_02,59.8,2.717,25.35,0
2025-11-12 12:22:50,motor_03,67.31,2.278,21.88,0
2025-11-12 12:23:00,motor_03,79.19,2.806,27.06,0
2025-11-12 12:23:10,motor_01,72.6,3.105,26.28,0
2025-11-12 12:23:20,motor_01,65.31,2.567,26.3,0
2025-11-12 12:23:30,motor_01,65.99,3.401,24.64,0
2025-11-12 12:23:40,motor_04,67.11,2.925,27.1,0
2025-11-12 12:23:50,motor_03,72.74,2.606,27.82,0
2025-11-12 12:24:00,motor_01,78.16,2.626,24.85,0
2025-11-12 12:24:10,motor_04,76.26,2.569,23.66,0
2025-11-12 12:24:20,motor_02,73.14,1.874,26.68,0
2025-11-12 12:24:30,motor_02,61.6,2.455,21.29,0
2025-11-12 12:24:40,motor_05,61.71,2.611,21.85,0
2025-11-12 12:24:50,motor_01,73.18,2.292,23.84,0
2025-11-12 12:25:00,motor_01,66.32,3.408,29.37,1
2025-11-12 12:25:10,motor_03,69.02,2.511,26.48,0
2025-11-12 12:25:20,motor_01,71.39,2.887,21.11,0
2025-11-12 12:25:30,motor_03,62.96,2.832,22.59,0
2025-11-12 12:25:40,motor_01,63.76,2.584,23.36,0
2025-11-12 12:25:50,motor_01,69.45,1.816,24.12,0
2025-11-12 12:26:00,motor_01,77.75,5.118,22.97,1
2025-11-12 12:26:10,motor_02,76.34,2.429,23.8,0
2025-11-12 12:26:20,motor_01,73.62,2.46,23.82,0
2025-11-12 12:26:30,motor_01,70.24,2.329,22.66,0
2025-11-12 12:26:40,motor_04,65.17,2.256,21.68,0
2025-11-12 12:26:50,motor_02,64.06,3.272,27.24,0
2025-11-12 12:27:00,motor_02,69.61,6.43,17.69,1
2025-11-12 12:27:10,motor_01,72.37,2.722,23.38,0
2025-11-12 12:27:20,motor_02,71.81,2.446,22.59,0
2025-11-12 12:27:30,motor_01,57.59,2.81,25.26,0
2025-11-12 12:27:40,motor_03,64.63,2.537,19.64,0
2025-11-12 12:27:50,motor_01,77.0,2.405,22.5,0
2025-11-12 12:28:00,motor_04,70.43,2.669,23.69,0
2025-11-12 12:28:10,motor_05,61.98,2.279,27.21,0
2025-11-12 12:28:20,motor_01,84.28,2.626,25.0,0
2025-11-12 12:28:30,motor_01,69.29,2.602,20.45,0
2025-11-12 12:28:40,motor_01,72.09,2.801,22.54,0
2025-11-12 12:28:50,motor_03,72.8,2.19,26.66,0
2025-11-12 12:29:00,motor_01,67.25,2.855,20.4,0
2025-11-12 12:29:10,motor_04,65.6,2.047,23.76,0
2025-11-12 12:29:20,motor_04,86.99,2.364,31.47,1
2025-11-12 12:29:30,motor_04,75.85,2.236,22.84,0
2025-11-12 12:29:40,motor_02,76.14,1.964,32.09,0
2025-11-12 12:29:50,motor_05,73.27,3.008,22.76,0
2025-11-12 12:30:00,motor_01,64.18,2.015,25.35,0
2025-11-12 12:30:10,motor_02,77.32,2.151,21.7,0
2025-11-12 12:30:20,motor_02,65.18,3.128,25.58,0
2025-11-12 12:30:30,motor_05,72.09,2.215,26.61,0
2025-11-12 12:30:40,motor_03,59.9,2.406,22.24,0
2025-11-12 12:30:50,motor_04,57.73,1.994,23.84,0
2025-11-12 12:31:00,motor_01,71.51,2.916,21.31,0
2025-11-12 12:31:10,motor_05,64.63,2.923,20.57,0
2025-11-12 12:31:20,motor_02,58.53,2.869,27.11,0
2025-11-12 12:31:30,motor_02,72.99,2.769,22.34,0
2025-11-12 12:31:40,motor_05,81.63,2.537,16.76,0
2025-11-12 12:31:50,motor_02,79.13,2.238,29.3,0
2025-11-12 12:32:00,motor_02,68.1,2.093,21.59,0
2025-11-12 12:32:10,motor_03,69.94,3.145,23.26,0
2025-11-12 12:32:20,motor_01,76.06,2.882,28.92,0
2025-11-12 12:32:30,motor_02,76.67,2.153,23.57,0
2025-11-12 12:32:40,motor_01,86.4,3.353,23.51,1
2025-11-12 12:32:50,motor_01,69.65,2.35,20.32,0
2025-11-12 12:33:00,motor_04,71.07,1.936,19.1,0
2025-11-12 12:33:10,motor_03,73.25,2.589,23.5,0
2025-11-12 12:33:20,motor_02,69.36,2.292,25.09,0
2025-11-12 12:33:30,motor_02,73.56,4.043,24.92,1
2025-11-12 12:33:40,motor_02,78.06,1.76,22.56,0
2025-11-12 12:33:50,motor_03,77.27,1.718,24.06,0
2025-11-12 12:34:00,motor_05,72.04,2.314,18.49,0
2025-11-12 12:34:10,motor_05,80.52,2.457,25.38,0
2025-11-12 12:34:20,motor_02,67.75,2.062,24.48,0
2025-11-12 12:34:30,motor_02,80.63,2.825,29.92,0
2025-11-12 12:34:40,motor_02,73.26,2.467,24.02,0
2025-11-12 12:34:50,motor_03,89.2,2.788,21.17,0
2025-11-12 12:35:00,motor_02,85.7,2.9,23.85,1
2025-11-12 12:35:10,motor_03,65.72,2.106,23.02,0
2025-11-12 12:35:20,motor_03,72.71,2.557,25.3,0
2025-11-12 12:35:30,motor_02,72.4,1.869,24.08,0
2025-11-12 12:35:40,motor_02,81.13,2.77,20.22,0
2025-11-12 12:35:50,motor_02,70.52,4.493,19.09,1
2025-11-12 12:36:00,motor_01,75.55,2.959,24.79,0
2025-11-12 12:36:10,motor_01,77.6,2.331,28.15,0
2025-11-12 12:36:20,motor_03,74.26,3.031,24.24,0
2025-11-12 12:36:30,motor_02,64.6,1.939,26.44,0
2025-11-12 12:36:40,motor_01,78.9,2.161,27.04,0
2025-11-12 12:36:50,motor_03,77.5,2.69,24.8,0
2025-11-12 12:37:00,motor_04,73.23,3.085,21.56,0
2025-11-12 12:37:10,motor_01,71.31,3.333,24.59,0
2025-11-12 12:37:20,motor_04,80.8,3.136,35.68,1
2025-11-12 12:37:30,motor_05,69.77,3.419,25.59,0
2025-11-12 12:37:40,motor_03,74.18,2.355,26.24,0
